timestamp,acc_magnitude,tilt_x,tilt_y,acc_x,acc_y,acc_z,activity,stability
2024-11-04 22:15:25,8.304496584706385,True,False,5.64453,-4.66406,3.91797,Unknown,In motion
2024-11-04 22:15:26,9.753186173112866,True,False,5.07031,-8.26563,1.04688,Unknown,In motion
2024-11-04 22:15:27,9.581331256281665,True,False,4.99609,-8.11328,1.00781,Unknown,In motion
2024-11-04 22:15:27,9.66478636107907,True,False,4.53516,-8.41406,1.42969,Unknown,In motion
2024-11-04 22:15:28,9.77812118313636,True,False,4.61328,-8.49609,1.46484,Unknown,In motion
2024-11-04 22:15:29,9.424970836485384,True,False,7.44531,-5.77734,-0.14063,Unknown,In motion
2024-11-04 22:15:30,10.16779059222799,True,False,5.14844,-8.76563,0.20313,Unknown,In motion
2024-11-04 22:15:30,10.224717265489545,True,False,6.91016,-7.46094,-1.0625,Unknown,In motion
2024-11-04 22:15:31,7.099015589425058,True,False,3.38672,-6.23438,0.24219,Unknown,In motion
2024-11-04 22:15:32,9.46301689937728,True,False,7.33203,-5.92969,-0.79297,Unknown,In motion
2024-11-04 22:15:33,13.821964278412095,True,False,10.05078,-3.85938,8.66797,Unknown,In motion
2024-11-04 22:15:33,8.839435408158147,True,False,7.06641,-5.20313,-1.0625,Unknown,In motion
2024-11-04 22:15:34,8.874602033606916,True,False,4.83984,-3.70703,6.44922,Unknown,In motion
2024-11-04 22:15:35,9.898522710515948,True,False,1.92969,-1.94531,9.51172,In-Vehicle,In motion
2024-11-04 22:15:36,9.54627979732419,True,False,2.3125,-1.98438,9.04688,In-Vehicle,In motion
2024-11-04 22:15:36,8.526779020181067,True,False,2.62109,-4.4375,6.79297,In-Vehicle,In motion
2024-11-04 22:15:37,10.783926949817491,True,False,3.65234,-5.39453,8.59375,In-Vehicle,In motion
2024-11-04 22:15:38,10.095031117906473,True,False,1.96875,-4.85547,8.62891,Walking,In motion
2024-11-04 22:15:39,9.169129759786367,True,False,0.93359,-5.77734,7.05859,Walking,In motion
2024-11-04 22:15:39,11.471017009210648,True,False,2.27344,-7.38672,8.47656,Walking,In motion
2024-11-04 22:15:40,12.270909647185901,True,True,4.76563,-4.35938,10.43359,Walking,In motion
2024-11-04 22:15:41,8.974010222180494,True,True,2.50391,7.13281,4.83594,Unknown,In motion
2024-11-04 22:15:42,15.123039742710459,True,True,6.41016,10.84766,8.36328,Unknown,In motion
2024-11-04 22:15:42,8.759018115890617,True,True,2.19922,7.4375,4.07031,Unknown,In motion
2024-11-04 22:15:43,7.840613862587547,True,False,3.88281,-5.08594,4.53125,Unknown,In motion
2024-11-04 22:15:44,11.774849286207447,True,False,6.94922,-5.16406,7.98047,Walking,In motion
2024-11-04 22:15:45,9.790264677530429,True,False,3.46094,-8.76563,2.65234,Walking,In motion
2024-11-04 22:15:45,10.596111104645892,True,False,6.94922,-7.6875,-2.21094,Walking,In motion
2024-11-04 22:15:46,9.790849875730911,True,False,6.25781,-7.30469,-1.82813,Walking,In motion
2024-11-04 22:15:47,7.664684091448257,True,True,7.59375,-1.02734,0.16406,Unknown,In motion
2024-11-04 22:15:47,10.468302031227413,True,True,9.13281,4.14453,3.0,Unknown,In motion
2024-11-04 22:15:48,10.904798875971991,True,True,9.66797,4.75781,-1.67578,Unknown,In motion
2024-11-04 22:15:49,9.629111834520357,True,True,8.47656,4.56641,0.125,Walking,In motion
2024-11-04 22:15:50,6.161266300193492,True,True,5.71875,2.07813,0.96875,Walking,In motion
2024-11-04 22:15:50,9.632016582590584,True,True,7.25391,6.28906,0.77734,Walking,In motion
2024-11-04 22:15:51,9.686664413310705,True,True,7.56641,6.02344,0.54688,Walking,In motion
2024-11-04 22:15:52,9.901998045248241,True,True,7.97656,5.86719,0.01172,Walking,In motion
2024-11-04 22:15:53,9.325464450985807,True,True,7.67188,5.25781,-0.67969,Walking,In motion
2024-11-04 22:15:53,8.295896453006149,True,True,6.90625,4.52734,-0.79297,Walking,In motion
2024-11-04 22:15:54,9.841564300501217,True,True,7.67188,6.05859,-1.13672,Walking,In motion
2024-11-04 22:15:55,9.742999103874535,True,True,7.90625,5.5625,-1.21484,Walking,In motion
2024-11-04 22:15:56,9.938559393463422,True,True,7.94922,5.83203,-1.25391,Still,In motion
2024-11-04 22:15:56,9.846958041740606,True,True,7.78906,5.86719,-1.36719,Still,Stable
2024-11-04 22:15:57,9.788911059035115,True,True,7.87109,5.5625,-1.71094,Still,Stable
2024-11-04 22:15:58,9.788733083545592,True,True,7.83203,5.48438,-2.09766,Still,Stable
2024-11-04 22:15:59,9.865805536391845,True,True,7.82813,5.64063,-2.05859,Still,Stable
2024-11-04 22:15:59,9.857480077413294,True,True,7.32813,6.36719,-1.71094,Still,Stable
2024-11-04 22:16:00,10.032937106959258,True,True,7.90625,6.02344,-1.36719,Still,Stable
2024-11-04 22:16:01,6.834871445447968,True,True,6.44531,2.03906,1.00781,Still,In motion
2024-11-04 22:16:01,11.044690421813552,True,True,7.59766,7.9375,1.12109,Still,In motion
2024-11-04 22:16:02,10.61181683378016,True,True,8.4375,6.09766,-2.05859,Still,In motion
2024-11-04 22:16:03,9.64010759602298,True,True,8.28906,4.48828,-2.01953,Still,In motion
2024-11-04 22:16:04,9.806642583213685,True,True,8.63672,4.14453,-2.09766,In-Vehicle,In motion
2024-11-04 22:16:04,9.847276413739994,True,True,8.13281,5.14063,-2.09766,In-Vehicle,In motion
2024-11-04 22:16:05,9.879135611464195,True,True,8.21094,5.0625,-2.13281,In-Vehicle,In motion
2024-11-04 22:16:06,9.821700512243284,True,True,8.48047,4.45313,-2.17188,In-Vehicle,Stable
2024-11-04 22:16:07,9.791860768495436,True,True,8.13672,5.02734,-2.09766,In-Vehicle,Stable
2024-11-04 22:16:07,9.831888587316273,True,True,8.01563,5.29297,-2.09766,In-Vehicle,Stable
2024-11-04 22:16:08,9.836071920746615,True,True,8.21094,4.64453,-2.78516,In-Vehicle,Stable
2024-11-04 22:16:09,9.472571998338148,True,True,8.09766,4.91016,-0.21875,Still,In motion
2024-11-04 22:16:09,11.647414126324348,True,True,10.35156,5.33203,0.27734,Still,In motion
2024-11-04 22:16:10,10.421803261326708,True,False,10.12891,1.69531,1.77344,Still,In motion
2024-11-04 22:16:11,8.310877622459616,True,False,8.01563,-0.03125,2.19531,Still,In motion
