timestamp,acc_magnitude,tilt_x,tilt_y,acc_x,acc_y,acc_z,activity,stability
2024-10-09 09:37:29,9.77516008950237,True,True,1.08203,1.26172,9.63281,Unknown,Unknown
2024-10-09 09:37:30,9.770195233085161,True,True,1.08203,1.22266,9.63281,Unknown,On Table
2024-10-09 09:37:31,9.770195233085161,True,True,1.08203,1.22266,9.63281,Still,On Table
2024-10-09 09:37:32,9.778005079263357,True,True,1.11719,1.22266,9.63672,Still,On Table
2024-10-09 09:37:33,9.770195233085161,True,True,1.08203,1.22266,9.63281,Still,On Table
2024-10-09 09:37:35,9.77516008950237,True,True,1.08203,1.26172,9.63281,Still,On Table
2024-10-09 09:37:36,9.704865646761938,True,True,1.11719,1.22266,9.5625,Still,On Table
2024-10-09 09:37:37,9.765946569206694,True,True,1.04297,1.22266,9.63281,Still,On Table
2024-10-09 09:37:39,9.81256363061662,True,True,1.08203,1.22266,9.67578,Still,On Table
2024-10-09 09:37:40,9.743354935816512,True,True,1.11719,1.22266,9.60156,Still,On Table
2024-10-09 09:37:41,9.843019840480869,True,True,1.04297,1.22266,9.71094,Still,On Table
2024-10-09 09:37:42,9.701338718682077,True,True,1.00391,1.26172,9.56641,Still,On Table
2024-10-09 09:37:43,9.78834673735049,True,True,1.19531,1.26172,9.63281,Still,On Table
2024-10-09 09:37:45,9.742384343942708,True,True,1.11719,1.18359,9.60547,Still,On Table
2024-10-09 09:37:46,9.743354935816512,True,True,1.11719,1.22266,9.60156,Still,On Table
2024-10-09 09:37:47,9.778005079263357,True,True,1.11719,1.22266,9.63672,Still,On Table
2024-10-09 09:37:48,9.778005079263357,True,True,1.11719,1.22266,9.63672,Still,On Table
2024-10-09 09:37:50,9.769341189675995,True,True,1.11719,1.18359,9.63281,Still,On Table
2024-10-09 09:37:51,9.748219334842647,True,True,1.08203,1.26172,9.60547,Still,On Table
2024-10-09 09:37:52,9.765946569206694,True,True,1.04297,1.22266,9.63281,Still,On Table
2024-10-09 09:37:54,9.846279432709597,True,True,1.15625,1.14453,9.71094,Still,On Table
2024-10-09 09:37:55,9.74324075025348,True,True,1.08203,1.22266,9.60547,Still,On Table
2024-10-09 09:37:56,9.782434443562606,True,True,1.19531,1.18359,9.63672,Still,On Table
2024-10-09 09:37:57,9.770195233085161,True,True,1.08203,1.22266,9.63281,Still,On Table
2024-10-09 09:37:59,9.770913584481237,True,True,1.04297,1.26172,9.63281,Still,On Table
2024-10-09 09:38:00,9.811713275091154,True,True,1.11719,1.18359,9.67578,Still,On Table
2024-10-09 09:38:01,9.687846315384034,True,True,1.5,0.95313,9.52344,Still,On Table
2024-10-09 09:38:02,9.770195233085161,True,True,1.08203,1.22266,9.63281,Still,On Table
2024-10-09 09:38:04,9.765946569206694,True,True,1.04297,1.22266,9.63281,Still,On Table
2024-10-09 09:38:05,9.684697844228285,True,True,0.92578,1.22266,9.5625,Still,On Table
2024-10-09 09:38:06,9.52715094900359,True,True,1.30859,1.14453,9.36719,Still,On Table
2024-10-09 09:38:07,9.748219334842647,True,True,1.08203,1.26172,9.60547,Still,On Table
2024-10-09 09:38:09,9.803924568426666,True,True,1.08203,1.18359,9.67188,Still,On Table
2024-10-09 09:38:10,9.84209266033398,True,True,1.04297,1.18359,9.71484,Still,On Table
2024-10-09 09:38:11,9.757911774416696,True,True,0.96484,1.22266,9.63281,Still,On Table
2024-10-09 09:38:13,9.770195233085161,True,True,1.08203,1.22266,9.63281,Still,On Table
2024-10-09 09:38:14,9.808333319422827,True,True,1.04297,1.22266,9.67578,Still,On Table
2024-10-09 09:38:15,9.81256363061662,True,True,1.08203,1.22266,9.67578,Still,On Table
2024-10-09 09:38:16,9.77516008950237,True,True,1.08203,1.26172,9.63281,Still,On Table
2024-10-09 09:38:17,9.765946569206694,True,True,1.04297,1.22266,9.63281,Still,On Table
2024-10-09 09:38:19,9.77516008950237,True,True,1.08203,1.26172,9.63281,Still,On Table
2024-10-09 09:38:20,9.719053334044421,True,True,1.23438,1.22266,9.5625,Still,On Table
2024-10-09 09:38:21,9.509152027147321,True,True,1.04297,1.26172,9.36719,Still,On Table
2024-10-09 09:38:22,7.937958800409587,True,True,-0.10547,0.99219,7.875,Still,In motion
2024-10-09 09:38:24,11.160626321698976,True,True,1.96094,0.37891,10.98047,Still,In motion
2024-10-09 09:38:25,8.062972407127535,True,True,0.23828,-1.03906,7.99219,Still,In motion
2024-10-09 09:38:26,8.805694766865361,False,True,-4.05078,1.79688,7.60938,Still,In motion
2024-10-09 09:38:27,8.934754223928042,False,True,-3.9375,3.63672,7.14844,In-Vehicle,In motion
2024-10-09 09:38:29,8.893234435547058,False,True,-4.39844,4.82422,6.03906,In-Vehicle,In motion
2024-10-09 09:38:30,14.400927197764037,False,True,-8.60938,2.44922,11.28125,In-Vehicle,In motion
2024-10-09 09:38:31,10.085830035495345,False,True,-9.41797,3.13672,1.78516,In-Vehicle,In motion
2024-10-09 09:38:33,11.077365640187201,False,True,-10.26172,4.17188,0.02344,In-Vehicle,In motion
2024-10-09 09:38:34,8.708309833222517,False,True,-3.17188,5.89453,-5.57031,In-Vehicle,In motion
2024-10-09 09:38:35,9.299091613641624,False,True,-4.35938,7.23828,-3.88281,In-Vehicle,In motion
2024-10-09 09:38:36,9.690491698335023,False,True,-8.49219,4.59375,0.82813,In-Vehicle,In motion
2024-10-09 09:38:38,10.355985393563474,False,True,-4.74219,9.1875,-0.58984,In-Vehicle,In motion
2024-10-09 09:38:39,9.884644445330343,False,True,-4.70313,8.69141,0.21484,In-Vehicle,In motion
2024-10-09 09:38:40,10.0585087190597,False,True,-4.16797,9.14844,0.32813,In-Vehicle,In motion
2024-10-09 09:38:41,9.996478350604276,False,True,-5.04688,8.53906,-1.24219,In-Vehicle,In motion
2024-10-09 09:38:43,9.96294076865862,False,True,-4.47266,8.80469,-1.31641,In-Vehicle,In motion
2024-10-09 09:38:44,9.665170307868351,False,True,-4.47266,8.42578,1.55469,In-Vehicle,In motion
2024-10-09 09:38:45,9.58949706603532,False,True,-3.63281,8.73047,1.59375,In-Vehicle,In motion
2024-10-09 09:38:46,9.977002711265543,False,True,-4.20703,8.96094,-1.24219,In-Vehicle,In motion
2024-10-09 09:38:48,10.091935115962647,False,True,-4.08984,9.15234,-1.16406,In-Vehicle,In motion
2024-10-09 09:38:49,10.571791316087355,False,True,-2.86328,10.15234,-0.70313,In-Vehicle,In motion
2024-10-09 09:38:50,9.411336191072976,False,True,-3.32422,8.80469,-0.01563,In-Vehicle,In motion
2024-10-09 09:38:51,8.335393062705561,False,True,-2.44531,7.96484,-0.24609,Still,In motion
2024-10-09 09:38:53,10.069706283879386,False,True,-2.09766,9.72656,-1.54688,Still,In motion
2024-10-09 09:38:54,14.624020760987726,False,True,-4.24609,13.89844,1.63281,Still,In motion
2024-10-09 09:38:55,6.340448088495008,False,True,-2.86328,5.58594,-0.89453,Still,In motion
2024-10-09 09:38:56,6.55410753244864,False,True,-2.67188,5.96875,-0.4375,Running,In motion
