timestamp,acc_magnitude,tilt_x,tilt_y,acc_x,acc_y,acc_z,activity,stability
2024-10-07 00:19:24,9.734450250764036,False,True,0.37891,-0.29297,-9.72266,Unknown,On Table
2024-10-07 00:19:26,9.773463130712674,False,True,0.37891,-0.29297,-9.76172,Unknown,On Table
2024-10-07 00:19:27,9.821939451050389,True,False,3.98047,-1.59766,-8.83594,Still,In motion
2024-10-07 00:19:28,9.551414390057632,True,False,1.875,-1.25391,9.28125,Still,In motion
2024-10-07 00:19:30,10.028997456156821,True,False,1.33594,-2.32422,9.66406,Still,In motion
2024-10-07 00:19:31,10.028997456156821,True,False,1.33594,-2.32422,9.66406,Still,On Table
2024-10-07 00:19:32,10.0042858730696,True,False,1.33594,-2.36328,9.62891,Still,On Table
2024-10-07 00:19:34,10.028997456156821,True,False,1.33594,-2.32422,9.66406,Still,On Table
2024-10-07 00:19:35,10.047156875420033,True,False,1.375,-2.36328,9.66797,Still,On Table
2024-10-07 00:19:36,9.774095896838745,True,False,1.49219,-1.44531,9.55078,Still,In motion
2024-10-07 00:19:37,9.905288390582072,True,False,1.49219,-1.28906,9.70703,Still,In motion
2024-10-07 00:19:39,9.98670672278905,True,False,1.33594,-0.21875,9.89453,In-Vehicle,In motion
2024-10-07 00:19:40,9.788250547431854,True,False,1.30078,-2.82422,9.28125,In-Vehicle,In motion
2024-10-07 00:19:41,10.010480613062493,True,False,1.26172,-2.59375,9.58594,In-Vehicle,In motion
2024-10-07 00:19:43,10.02378849687582,True,False,1.33594,-2.28516,9.66797,In-Vehicle,In motion
2024-10-07 00:19:44,10.021116151452393,True,False,1.375,-2.25,9.66797,In-Vehicle,In motion
2024-10-07 00:19:45,10.061467255331102,True,False,1.33594,-2.28516,9.70703,In-Vehicle,In motion
2024-10-07 00:19:46,10.044870471444616,True,False,1.33594,-2.21094,9.70703,Still,In motion
2024-10-07 00:19:48,10.028997456156821,True,False,1.33594,-2.32422,9.66406,Still,In motion
2024-10-07 00:19:49,10.011202351830674,True,False,1.30078,-2.25,9.66797,Still,In motion
