timestamp,acc_magnitude,tilt_x,tilt_y,acc_x,acc_y,acc_z,activity,stability
2024-10-29 09:48:47,9.965220037977085,True,False,0.08984,-0.83594,9.92969,Unknown,In motion
2024-10-29 09:48:47,9.879451080024639,True,False,0.16797,-1.10156,9.81641,Unknown,In motion
2024-10-29 09:48:48,9.892617178416437,True,False,0.12891,-1.21875,9.81641,Unknown,In motion
2024-10-29 09:48:48,9.917678213301741,True,False,0.12891,-1.10156,9.85547,Unknown,In motion
2024-10-29 09:48:48,9.880192363643532,True,False,0.20703,-1.10156,9.81641,Unknown,Stable
2024-10-29 09:48:49,9.85930786897843,True,False,-0.14063,-0.94922,9.8125,Unknown,Stable
2024-10-29 09:48:49,9.904994003334883,True,False,0.01563,-1.02734,9.85156,Unknown,Stable
2024-10-29 09:48:49,9.943869403109636,True,False,-0.02344,-1.02734,9.89063,Unknown,Stable
2024-10-29 09:48:50,9.91300981064278,True,False,0.01563,-1.06641,9.85547,Still,Stable
2024-10-29 09:48:50,9.714473600710436,True,False,0.01563,-0.98828,9.66406,Still,Stable
2024-10-29 09:48:50,9.9131516238379,True,False,-0.0625,-1.10156,9.85156,Still,Stable
2024-10-29 09:48:51,9.87436285672144,True,False,-0.0625,-1.06641,9.81641,Still,Stable
2024-10-29 09:48:51,9.948150498208197,True,False,-0.0625,-1.06641,9.89063,Still,Stable
2024-10-29 09:48:51,9.874687337318584,True,False,-0.10156,-1.06641,9.81641,Still,Stable
2024-10-29 09:48:52,9.913517722917533,True,False,-0.10156,-1.06641,9.85547,Still,Stable
2024-10-29 09:48:52,9.913517722917533,True,False,-0.10156,-1.06641,9.85547,Still,Stable
2024-10-29 09:48:52,9.951859305808137,True,False,-0.02344,-1.06641,9.89453,Still,Stable
2024-10-29 09:48:53,9.99467613140616,True,False,-0.0625,-1.10156,9.93359,Still,Stable
2024-10-29 09:48:53,9.882978119908998,True,False,-0.10156,-1.14063,9.81641,Still,Stable
2024-10-29 09:48:53,9.9271798830131,True,False,-0.10156,-1.21875,9.85156,Still,Stable
2024-10-29 09:48:54,10.080994502101467,True,False,0.01563,-1.17969,10.01172,Still,Stable
2024-10-29 09:48:54,9.897211853628272,True,False,-0.02344,-0.94922,9.85156,Still,Stable
2024-10-29 09:48:54,10.212390509425303,True,False,0.05469,-1.33203,10.125,Still,Stable
2024-10-29 09:48:55,9.854818807344962,True,False,-0.0625,-0.91016,9.8125,Still,Stable
2024-10-29 09:48:55,9.866331130445602,True,False,-0.0625,-1.02734,9.8125,Still,Stable
2024-10-29 09:48:55,9.866060616076712,True,False,-0.02344,-0.98828,9.81641,Still,Stable
2024-10-29 09:48:56,9.901203868318236,True,False,-0.0625,-0.98828,9.85156,Still,Stable
2024-10-29 09:48:56,9.804468709710894,True,False,-0.0625,-1.10156,9.74219,Still,Stable
2024-10-29 09:48:56,9.843296844233642,True,False,-0.0625,-1.06641,9.78516,Still,Stable
2024-10-29 09:48:57,9.913194513324148,True,False,-0.0625,-1.06641,9.85547,Still,Stable
2024-10-29 09:48:57,9.955855794681842,True,False,-0.0625,-1.10156,9.89453,Still,Stable
2024-10-29 09:48:57,9.908898315660526,True,False,-0.02344,-1.02734,9.85547,Still,Stable
2024-10-29 09:48:57,9.9091379118115,True,False,-0.02344,-1.06641,9.85156,Still,Stable
2024-10-29 09:48:58,9.87436285672144,True,False,-0.0625,-1.06641,9.81641,Still,On Table
2024-10-29 09:48:58,9.913194513324148,True,False,-0.0625,-1.06641,9.85547,Still,On Table
