timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real,switch_state,state_change
19462890625,-10.109375,-0.496094,-0.113281,0.376953,0.160156,-0.625000,33.750000,-6.937500,14.437500,-0.297424,0.570374,0.530823,0.551819,False,False
19726806630,-14.714844,7.625000,7.625000,0.601563,0.058594,0.597656,33.625000,-15.125000,11.562500,-0.353760,0.470642,0.665527,0.458679,False,False
19995605462,-9.382813,6.281250,-0.726563,-0.462891,1.195313,-0.716797,33.187500,-17.375000,10.000000,-0.385010,0.552002,0.574158,0.466248,False,False
20324096678,-11.074219,3.218750,-0.765625,0.671875,1.205078,-0.701172,23.937500,-5.687500,33.937500,-0.486023,0.596558,0.442993,0.460083,False,False
20585449212,-10.187500,1.187500,0.765625,-0.099609,-1.107422,0.935547,24.312500,-5.625000,30.562500,-0.321472,0.578613,0.554932,0.503906,False,False
20842895509,-5.980469,0.804688,-0.535156,-2.460938,-0.357422,0.416016,29.750000,-13.125000,14.000000,-0.347229,0.529175,0.635681,0.441956,False,False
21104614259,-8.582031,5.210938,-0.152344,-0.978516,0.970703,-0.845703,27.000000,-12.750000,17.250000,-0.421387,0.527893,0.609863,0.414490,False,False
21496215822,-10.000000,3.066406,-1.648438,0.486328,-0.011719,-0.060547,25.750000,-10.312500,20.125000,-0.544006,0.541260,0.500732,0.400452,False,False
21759887697,-13.371094,4.710938,-1.570313,1.101563,-1.000000,1.117188,27.000000,-9.750000,18.937500,-0.380920,0.547607,0.595764,0.447327,False,False
22015258784,-9.425781,2.261719,-1.300781,-0.794922,0.160156,0.300781,25.500000,-14.812500,20.562500,-0.457703,0.489258,0.655457,0.348694,False,False
22274536134,-8.238281,1.339844,0.039063,-1.371094,0.642578,-0.205078,24.812500,-16.312500,23.437500,-0.568481,0.387512,0.680969,0.250793,False,False
22535278322,-10.386719,3.562500,-0.421875,-1.617188,0.201172,-0.289063,23.750000,-19.312500,15.875000,-0.636597,0.297424,0.692810,0.162109,False,False
22801147452,-9.039063,2.910156,-1.722656,-1.832031,0.507813,-0.134766,25.125000,-20.812500,11.562500,-0.649231,0.265930,0.698792,0.139465,False,False
23057739259,-9.156250,1.761719,-1.914063,-2.277344,0.435547,-0.562500,28.062500,-16.625000,-5.000000,0.702576,0.162231,-0.654419,0.227661,False,False
23448974606,-10.191406,0.957031,-3.867188,-0.419922,-1.107422,1.228516,28.437500,-13.250000,-5.812500,0.577759,0.280273,-0.611328,0.462463,False,False
23716674803,-5.746094,-0.230469,1.953125,-1.492188,0.134766,1.167969,21.500000,-9.375000,-12.562500,0.528381,0.310547,-0.502380,0.609924,False,False
23973876943,-3.484375,-5.636719,3.714844,-0.669922,0.068359,0.072266,24.125000,-8.625000,-11.250000,0.508057,0.342957,-0.465637,0.638245,False,False
24230590822,-8.355469,2.335938,-0.652344,0.123047,1.257813,-0.642578,30.125000,-2.625000,-3.625000,0.539368,0.448303,-0.466492,0.539001,True,True
24494140625,-14.015625,5.667969,-0.996094,0.103516,-0.861328,0.435547,31.687500,0.937500,-1.312500,0.561462,0.498901,-0.479309,0.454102,False,True
24757324212,-6.546875,1.570313,-0.726563,-0.498047,-0.500000,1.306641,28.000000,-11.687500,-16.687500,0.548462,0.306702,-0.480957,0.611389,True,True
25130249015,-5.214844,0.269531,-1.074219,1.626953,0.527344,-1.794922,28.937500,-9.500000,-15.125000,0.506836,0.367249,-0.387573,0.676758,False,True
25389160149,-8.316406,2.183594,-0.460938,0.539063,0.945313,-0.679688,29.437500,-8.937500,-12.562500,0.552368,0.475891,-0.408813,0.548889,False,False
25641113274,-8.394531,1.226563,-0.078125,0.482422,-1.839844,0.626953,32.250000,-3.562500,-1.000000,0.567505,0.500244,-0.444458,0.479797,False,False
25897460937,-5.941406,0.691406,-0.382813,0.000000,-0.638672,0.808594,31.062500,-1.812500,-1.812500,0.557922,0.469055,-0.457947,0.508911,False,False
26208007812,-6.050781,0.496094,-3.410156,2.960938,-0.847656,0.513672,27.562500,-17.625000,-17.562500,0.575928,0.296692,-0.462891,0.604980,False,False
26472412106,-7.046875,3.410156,-1.609375,1.119141,0.517578,-1.150391,33.750000,-12.937500,-3.750000,0.639282,0.366577,-0.489563,0.466125,False,False
26724487303,-11.031250,3.179688,-0.343750,-0.185547,-0.673828,-0.240234,36.625000,-7.437500,0.437500,0.655884,0.426270,-0.485352,0.390564,False,False
27105590822,-4.902344,-1.226563,-0.652344,-1.408203,-0.109375,0.214844,29.937500,-11.937500,-22.812500,0.515869,0.313354,-0.497131,0.623352,False,False
27373413077,-7.125000,2.375000,5.476563,0.273438,0.558594,-0.277344,27.625000,-10.625000,-20.687500,0.485962,0.319946,-0.497742,0.643188,False,False
27639282221,-9.042969,-1.761719,0.460938,0.091797,0.806641,-0.607422,28.937500,-13.312500,-23.937500,0.569458,0.327820,-0.519653,0.546143,True,True
27896484375,-9.386719,2.605469,-0.613281,0.025391,0.390625,-0.410156,36.687500,-10.812500,-6.062500,0.580872,0.341614,-0.519897,0.524902,False,True
28212402337,-9.964844,0.691406,-1.265625,1.466797,-1.208984,0.369141,34.812500,-15.750000,-11.812500,0.647644,0.271301,-0.585388,0.405396,False,False
28469116202,-8.812500,2.296875,0.343750,1.101563,-0.640625,0.257813,32.125000,-19.437500,-11.500000,0.658447,0.214294,-0.617798,0.372559,False,False
28737548818,-9.460938,1.953125,0.460938,-1.408203,0.203125,0.060547,31.250000,-14.875000,-16.187500,0.653625,0.217529,-0.618469,0.378052,False,False
29107666005,-8.539063,3.753906,-0.613281,-2.578125,0.753906,0.242188,35.500000,-5.500000,-14.437500,0.532898,0.431091,-0.430542,0.587219,False,False
29375488274,-8.882813,2.488281,-0.882813,-2.230469,0.607422,-0.123047,36.500000,1.562500,-8.750000,0.394592,0.568298,-0.284668,0.663513,False,False
29628540034,-9.500000,1.722656,-1.074219,-2.496094,0.535156,-0.238281,35.187500,10.250000,3.125000,0.180176,0.674377,-0.084595,0.711060,False,False
29896606447,-9.230469,1.226563,-2.296875,-1.349609,0.341797,-0.339844,34.750000,12.562500,9.250000,-0.035339,0.719727,0.078918,0.688904,False,False
30150634755,-8.355469,0.078125,-4.214844,-1.648438,-0.775391,0.917969,36.312500,6.187500,9.000000,-0.067810,0.721924,0.100159,0.681335,False,False
30405883784,-7.085938,0.535156,1.800781,-1.500000,0.472656,0.263672,37.187500,-3.437500,11.437500,-0.192383,0.603027,0.449463,0.630371,False,False
30674926759,-4.828125,-5.859375,4.597656,-0.546875,0.064453,0.380859,35.562500,-7.875000,16.750000,-0.245789,0.597961,0.493530,0.581787,False,False
31059448240,-9.578125,-0.039063,0.304688,0.074219,1.089844,-0.710938,27.562500,6.687500,32.687500,-0.450378,0.602905,0.426025,0.502136,False,False
31321533193,-8.812500,1.339844,-0.113281,-0.205078,0.601563,-0.755859,28.125000,2.187500,29.312500,-0.417664,0.586548,0.448730,0.529297,True,True
31576293947,-6.203125,2.105469,-0.691406,-0.982422,-0.128906,0.496094,35.750000,-6.250000,14.625000,-0.194519,0.591858,0.534546,0.571045,False,True
31843872072,-11.988281,3.218750,-0.304688,1.451172,-0.494141,0.564453,35.062500,-7.937500,10.937500,-0.277100,0.530029,0.595764,0.536011,True,True
32096923818,-9.199219,2.988281,-0.882813,0.181641,1.146484,-0.847656,35.062500,-7.062500,13.562500,-0.260620,0.542786,0.586853,0.541382,False,True
32358154293,-10.957031,4.671875,-1.187500,0.294922,0.162109,-0.273438,22.937500,8.000000,34.375000,-0.493774,0.584290,0.401855,0.503235,False,False
32619873043,-9.886719,-0.843750,-0.535156,-0.597656,-2.097656,0.867188,33.125000,-5.062500,19.437500,-0.288147,0.557068,0.572266,0.528320,False,False
33005859375,-6.933594,-1.992188,-0.113281,0.085938,0.181641,0.742188,31.250000,-18.187500,16.312500,-0.356873,0.508972,0.655457,0.428894,False,False
33265869130,-7.968750,2.488281,-2.296875,-0.052734,1.093750,-0.759766,27.125000,-6.312500,27.250000,-0.470520,0.550476,0.522888,0.449646,False,False
33522338865,-10.496094,3.867188,-0.765625,0.076172,1.230469,-0.699219,22.687500,1.562500,31.687500,-0.522949,0.560791,0.439880,0.467529,False,False
33773071284,-10.878906,-0.804688,0.000000,0.695313,-0.572266,0.318359,28.250000,-9.500000,18.500000,-0.332397,0.557617,0.576599,0.496094,False,False
34038330068,-14.859375,7.851563,2.527344,0.371094,0.433594,1.025391,27.375000,-12.000000,13.562500,-0.365356,0.507019,0.642883,0.442871,False,False
34295654293,-10.226563,4.636719,-0.652344,-1.050781,0.421875,-0.636719,26.937500,-14.312500,14.500000,-0.391174,0.539734,0.615417,0.420593,False,False
34545288077,-9.230469,0.535156,-0.496094,0.339844,0.400391,-0.111328,23.625000,-4.187500,25.937500,-0.457336,0.564392,0.537781,0.427917,False,False
34935668947,-8.964844,0.691406,-1.265625,0.421875,-0.150391,-0.126953,22.312500,-0.812500,28.937500,-0.453674,0.592651,0.477417,0.463745,False,False
35199707024,-9.226563,-0.078125,-1.300781,0.724609,-0.083984,0.003906,23.562500,0.875000,28.187500,-0.429321,0.609863,0.443542,0.497070,False,False
35459716793,-9.582031,1.800781,-1.074219,0.052734,-0.035156,-0.195313,23.750000,7.437500,27.562500,-0.380310,0.636658,0.388977,0.546570,False,False
35775390625,-9.964844,2.296875,0.382813,-0.099609,0.021484,-0.105469,26.937500,4.312500,24.875000,-0.341370,0.619934,0.421204,0.567261,False,False
36030517568,-7.734375,3.257813,0.574219,-1.406250,0.619141,0.341797,29.000000,-2.437500,20.062500,-0.259521,0.630066,0.493530,0.540466,False,False
36299926759,-8.394531,3.714844,1.265625,-2.240234,0.369141,0.158203,27.875000,-5.875000,20.625000,-0.368408,0.557739,0.582825,0.462097,False,False
36561767568,-9.269531,3.832031,-0.039063,-1.935547,0.572266,-0.701172,29.250000,-10.812500,20.437500,-0.536499,0.393005,0.672913,0.323853,False,False
36962524409,-9.000000,1.992188,-1.339844,-2.322266,0.558594,-0.041016,27.250000,-19.625000,14.062500,-0.682190,0.157410,0.711365,0.062012,False,False
37224365231,-9.347656,1.648438,-2.375000,-1.892578,0.638672,-0.117188,29.125000,-22.125000,5.562500,0.703735,0.031067,-0.702271,0.102905,False,False
37476440428,-8.578125,2.488281,-0.957031,-2.451172,0.201172,-0.382813,31.000000,-16.562500,-3.000000,0.670532,0.230042,-0.660950,0.246155,False,False
37744140625,-9.464844,2.183594,-0.421875,-1.119141,0.435547,1.103516,29.125000,-15.125000,-10.875000,0.606201,0.168396,-0.659973,0.410583,False,False
38006958009,-10.839844,9.039063,2.796875,-0.939453,0.238281,0.181641,21.187500,-13.062500,-15.437500,0.607300,0.172852,-0.634888,0.445190,False,False
38270141596,-11.988281,5.132813,-3.523438,0.919922,0.570313,-1.578125,23.375000,-10.687500,-14.750000,0.557007,0.322754,-0.527771,0.554077,False,False
38529296875,-9.082031,0.804688,-0.304688,0.261719,0.968750,-0.683594,29.875000,-0.125000,-2.375000,0.548096,0.489136,-0.478760,0.480713,False,False
38912109375,-13.753906,4.367188,-0.957031,-0.902344,-1.291016,2.160156,30.625000,-2.312500,-8.125000,0.529602,0.430847,-0.502197,0.530762,False,False
39170288077,-3.484375,-0.691406,-0.804688,-0.746094,0.277344,0.271484,28.062500,-12.687500,-16.500000,0.526672,0.334717,-0.456604,0.634155,False,False
39437500000,-5.363281,-5.781250,-0.691406,1.714844,0.753906,-1.740234,29.437500,-9.187500,-15.625000,0.496643,0.374207,-0.416504,0.663208,False,False
39696777337,-8.925781,1.531250,0.000000,0.007813,1.119141,-0.685547,31.312500,-6.875000,-12.687500,0.526062,0.501587,-0.427063,0.537781,False,False
39949951168,-13.980469,2.988281,-0.304688,0.533203,-1.367188,0.339844,33.187500,2.375000,-0.687500,0.534729,0.544922,-0.447510,0.465759,False,False
40211791990,-10.457031,1.648438,0.460938,0.011719,-0.689453,1.052734,27.000000,-14.562500,-13.562500,0.554626,0.321228,-0.465698,0.610168,True,True
40472167962,-8.656250,2.222656,5.554688,1.232422,0.382813,0.175781,27.625000,-13.687500,-16.187500,0.544617,0.346375,-0.438721,0.625244,False,True
40857421875,-8.238281,2.183594,-0.230469,0.529297,0.925781,-0.748047,36.187500,-8.375000,-2.625000,0.629944,0.441406,-0.474243,0.428345,False,False
41123413077,-14.132813,5.250000,-1.148438,-0.136719,0.501953,-0.656250,36.812500,-6.187500,-1.750000,0.640503,0.419861,-0.519104,0.379456,False,False
41388183587,-6.359375,0.574219,-0.269531,-0.623047,-0.431641,0.789063,28.937500,-19.187500,-18.187500,0.594177,0.243042,-0.557678,0.526184,False,False
41647094721,-7.628906,1.800781,3.332031,-1.029297,-0.710938,0.224609,27.062500,-19.812500,-22.875000,0.517395,0.305603,-0.515930,0.610535,False,False
41900268553,-11.222656,5.667969,0.421875,-0.246094,0.929688,-0.330078,29.000000,-11.375000,-25.000000,0.557678,0.314575,-0.532776,0.553345,True,True
42154785149,-9.304688,0.460938,0.460938,0.892578,0.480469,-0.240234,33.875000,-12.062500,-15.187500,0.564758,0.334839,-0.524963,0.541565,False,True
42517089837,-8.156250,-0.804688,-0.460938,0.523438,-1.757813,0.212891,36.562500,-9.812500,-11.562500,0.624634,0.338074,-0.584839,0.391785,False,False
42773559572,-6.894531,0.152344,-0.574219,-0.849609,0.347656,0.250000,32.062500,-16.312500,-15.687500,0.621765,0.262146,-0.592590,0.439941,False,False
43029296875,-9.421875,-0.039063,-0.843750,-1.898438,0.521484,-0.066406,33.500000,-9.125000,-13.062500,0.595520,0.354065,-0.536804,0.481445,False,False
43276367187,-9.304688,0.652344,-0.382813,-0.033203,0.289063,-0.240234,35.937500,-3.250000,-8.750000,0.581604,0.418823,-0.515442,0.469727,False,False
43592041005,-9.230469,1.339844,-1.226563,-0.509766,-0.078125,0.113281,35.875000,-2.562500,-8.312500,0.574890,0.444702,-0.498840,0.472107,False,False
43851440428,-9.425781,0.691406,-0.382813,-0.003906,-0.027344,0.009766,36.500000,-2.375000,-10.625000,0.555603,0.458923,-0.482117,0.498230,False,False
44106689443,-9.382813,0.535156,-0.304688,-0.246094,0.007813,-0.033203,36.250000,-1.562500,-9.062500,0.547119,0.464111,-0.479187,0.505615,False,False
44495361318,-9.308594,0.843750,-0.421875,-0.292969,0.046875,-0.015625,35.687500,-1.625000,-10.500000,0.549377,0.459961,-0.488220,0.498230,False,False
44758056630,-9.308594,0.957031,-0.304688,-0.169922,0.037109,-0.025391,36.625000,-2.187500,-12.062500,0.546021,0.464478,-0.484314,0.501526,False,False
45019287106,-9.382813,0.843750,-0.230469,-0.021484,-0.003906,0.023438,37.437500,-2.500000,-11.812500,0.533264,0.477112,-0.473389,0.513672,False,False
45282470693,-9.425781,0.574219,-0.496094,-0.154297,0.101563,-0.056641,36.125000,-0.500000,-8.250000,0.529846,0.486206,-0.470642,0.511292,False,False
45539428702,-9.687500,0.304688,-0.343750,-0.328125,-0.039063,-0.001953,36.750000,0.062500,-10.437500,0.524902,0.494629,-0.471741,0.507202,False,False
45806152337,-9.578125,1.187500,-0.230469,-0.095703,0.035156,0.085938,36.750000,0.062500,-10.062500,0.509460,0.506775,-0.429932,0.546570,False,False
46073364259,-9.691406,1.148438,-0.421875,-0.105469,0.105469,0.029297,37.437500,0.062500,-9.375000,0.500061,0.525024,-0.398438,0.561707,False,False
46473144524,-9.156250,3.292969,-0.726563,0.042969,0.164063,0.548828,37.000000,-9.312500,-9.375000,0.542114,0.492920,-0.311829,0.604858,False,False
46736206053,-8.699219,4.367188,-0.574219,-0.580078,-0.603516,0.234375,36.062500,-10.500000,-7.187500,0.533630,0.485352,-0.274109,0.636047,False,False
47002197255,-9.042969,3.371094,2.183594,-0.765625,-0.230469,-0.550781,35.062500,-10.187500,-12.187500,0.523193,0.477051,-0.271301,0.651978,False,False
47261718750,-8.421875,3.218750,4.480469,-0.730469,-1.001953,0.105469,29.750000,-0.250000,-21.562500,0.450928,0.489746,-0.290405,0.687378,False,False
47527099606,-4.828125,0.882813,4.710938,-0.732422,-1.343750,-0.066406,20.125000,4.687500,-29.812500,0.208191,0.350525,-0.278137,0.869751,False,False
47792724606,-4.710938,-0.726563,6.437500,-0.564453,-0.701172,-0.548828,3.062500,15.687500,-30.875000,0.046143,0.251526,-0.338440,0.905579,False,False
48057739259,-2.144531,-1.800781,8.007813,-0.417969,-1.009766,2.242188,-1.750000,17.562500,-31.312500,-0.043640,0.141541,-0.190918,0.970337,False,False
48462280265,-1.035156,-0.882813,9.265625,-0.906250,-0.298828,0.986328,1.750000,17.562500,-29.812500,-0.035583,0.102051,0.031494,0.993652,True,True
