monotonic time,timestamp,board_voltage,usb_voltage
0,3.58762,0.24170
0,3.59084,0.24170
0,3.59729,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59729,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59729,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59729,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59729,0.24170
0,3.59084,0.24170
0,3.59729,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.58118,0.24170
0,3.59729,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
0,3.59084,0.24170
