Timestamp,activity_classification,stability_classification,shake_detection,step_count,acc_x,acc_y,acc_z,tilt_up,tilt_forward,vbat_voltage,usb_voltage
2024-11-04 22:15:38,{'Running': 10; 'Unknown': 12; 'Tilting': 0; 'On-Foot': 64; 'In-Vehicle': 15; 'Still': 9; 'Walking': 54; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,1.96875,-4.85547,8.62891,True,False,3.75852,0.16436
2024-11-04 22:15:39,{'Running': 10; 'Unknown': 12; 'Tilting': 0; 'On-Foot': 64; 'In-Vehicle': 15; 'Still': 9; 'Walking': 54; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,0.93359,-5.77734,7.05859,True,False,3.75852,0.16436
2024-11-04 22:15:39,{'Running': 10; 'Unknown': 12; 'Tilting': 0; 'On-Foot': 64; 'In-Vehicle': 15; 'Still': 9; 'Walking': 54; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,2.27344,-7.38672,8.47656,True,False,3.75530,0.16436
2024-11-04 22:15:40,{'Running': 10; 'Unknown': 12; 'Tilting': 0; 'On-Foot': 64; 'In-Vehicle': 15; 'Still': 9; 'Walking': 54; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,4.76563,-4.35938,10.43359,True,True,3.75530,0.16436
2024-11-04 22:15:41,{'Running': 9; 'Unknown': 48; 'Tilting': 0; 'On-Foot': 20; 'In-Vehicle': 21; 'Still': 11; 'Walking': 11; 'most_likely': 'Unknown'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,2.50391,7.13281,4.83594,True,True,3.75530,0.16436
2024-11-04 22:15:42,{'Running': 9; 'Unknown': 48; 'Tilting': 0; 'On-Foot': 20; 'In-Vehicle': 21; 'Still': 11; 'Walking': 11; 'most_likely': 'Unknown'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,6.41016,10.84766,8.36328,True,True,3.75530,0.16436
2024-11-04 22:15:42,{'Running': 9; 'Unknown': 48; 'Tilting': 0; 'On-Foot': 20; 'In-Vehicle': 21; 'Still': 11; 'Walking': 11; 'most_likely': 'Unknown'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,2.19922,7.43750,4.07031,True,True,3.75852,0.16436
2024-11-04 22:15:43,{'Running': 9; 'Unknown': 48; 'Tilting': 0; 'On-Foot': 20; 'In-Vehicle': 21; 'Still': 11; 'Walking': 11; 'most_likely': 'Unknown'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,3.88281,-5.08594,4.53125,True,False,3.75530,0.16436
2024-11-04 22:15:44,{'Running': 11; 'Unknown': 16; 'Tilting': 0; 'On-Foot': 62; 'In-Vehicle': 13; 'Still': 9; 'Walking': 51; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,6.94922,-5.16406,7.98047,True,False,3.75208,0.16436
2024-11-04 22:15:45,{'Running': 11; 'Unknown': 16; 'Tilting': 0; 'On-Foot': 62; 'In-Vehicle': 13; 'Still': 9; 'Walking': 51; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,3.46094,-8.76563,2.65234,True,False,3.75852,0.16436
