Timestamp,activity_classification,stability_classification,shake_detection,step_count,acc_x,acc_y,acc_z,tilt_up,tilt_forward,vbat_voltage,usb_voltage
2024-11-06 11:06:25,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-0.78906,9.93359,True,True,3.63596,0.19658
2024-11-06 11:06:25,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.05078,-0.71094,9.73438,True,True,3.63596,0.19658
2024-11-06 11:06:26,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-0.63672,9.50781,True,True,3.63918,0.19658
2024-11-06 11:06:27,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.02734,-1.01953,9.81641,True,True,3.63596,0.19658
2024-11-06 11:06:28,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-1.01953,9.69922,True,True,3.63918,0.19658
2024-11-06 11:06:28,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.05078,-0.86328,9.77344,True,True,3.60696,0.19658
2024-11-06 11:06:29,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.05078,-0.75000,9.73438,True,True,3.63596,0.19658
2024-11-06 11:06:30,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.08984,-0.63672,9.81641,True,True,3.64241,0.19658
2024-11-06 11:06:31,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-0.67188,9.89453,True,True,3.63596,0.19658
2024-11-06 11:06:32,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-0.82813,9.66016,True,True,3.59407,0.19658
2024-11-06 11:06:32,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.05078,-0.94141,9.85156,True,False,3.64241,0.19658
2024-11-06 11:06:33,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.02734,-0.94141,9.77734,True,False,3.67141,0.19658
2024-11-06 11:06:34,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-0.94141,9.65625,True,False,3.64241,0.19980
2024-11-06 11:06:35,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-0.86328,9.73438,True,True,3.61018,0.19980
2024-11-06 11:06:35,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-0.90234,9.77734,True,True,3.64241,0.19980
2024-11-06 11:06:36,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-0.94141,9.85547,True,False,3.64241,0.19980
2024-11-06 11:06:37,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-0.98047,9.77344,True,False,3.63596,0.19980
2024-11-06 11:06:38,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.16406,-0.90234,10.07813,True,True,3.63918,0.19980
2024-11-06 11:06:39,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.01172,-0.59766,9.77344,True,True,3.64241,0.19980
2024-11-06 11:06:39,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-0.48047,10.16016,True,True,3.64241,0.19980
2024-11-06 11:06:40,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-0.51953,9.77344,True,True,3.64241,0.19980
2024-11-06 11:06:41,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-1.21094,9.89453,True,False,3.64241,0.19980
2024-11-06 11:06:42,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.14063,-1.09375,9.81250,True,False,3.65852,0.19980
2024-11-06 11:06:42,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.14063,-0.94141,9.77344,True,False,3.64241,0.19980
2024-11-06 11:06:43,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-1.13281,9.39063,True,False,3.64885,0.19980
2024-11-06 11:06:44,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.06641,-0.98047,9.58984,True,False,3.64241,0.19980
2024-11-06 11:06:45,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.17969,-1.05469,10.01172,True,False,3.62629,0.19980
2024-11-06 11:06:45,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.20313,-1.32422,9.93359,True,False,3.58440,0.19980
2024-11-06 11:06:46,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.05078,-1.05469,9.66016,True,False,3.65852,0.19980
2024-11-06 11:06:47,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.01172,-0.98047,9.73438,True,False,3.64241,0.19980
2024-11-06 11:06:48,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.02734,-1.13281,9.77344,True,False,3.62629,0.19980
2024-11-06 11:06:49,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.14063,-0.98047,9.65625,True,False,3.57151,0.20303
2024-11-06 11:06:49,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-0.94141,9.85156,True,True,3.61985,0.19980
2024-11-06 11:06:50,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.14063,-0.98047,9.85547,True,False,3.63918,0.19980
2024-11-06 11:06:51,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.14063,-1.05469,9.81641,True,False,3.61662,0.20303
2024-11-06 11:06:52,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.14063,-0.98047,9.73438,True,False,3.65207,0.20303
2024-11-06 11:06:52,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.17969,-0.86328,9.69531,True,False,3.66174,0.20303
2024-11-06 11:06:53,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-1.13281,9.62891,True,False,3.66174,0.20303
2024-11-06 11:06:54,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,0.12500,-1.17188,10.19531,True,False,3.60373,0.20303
2024-11-06 11:06:55,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.17969,-0.40625,9.58594,True,True,3.63918,0.20303
2024-11-06 11:06:56,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.33203,-0.82813,9.73438,True,True,3.63274,0.20303
2024-11-06 11:06:56,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.21875,-1.09375,9.54688,True,False,3.56828,0.20303
2024-11-06 11:06:57,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.10156,-0.90234,9.73438,True,False,3.60051,0.20303
2024-11-06 11:06:58,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.25781,-0.90234,9.51172,True,True,3.64241,0.20303
2024-11-06 11:06:59,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.21875,-1.09375,9.73438,True,True,3.56184,0.20303
2024-11-06 11:06:59,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,0,-0.33203,-1.09375,9.58984,True,True,3.65852,0.20303
2024-11-06 11:07:00,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,-0.29297,-0.90234,9.77344,True,True,3.56184,0.20303
2024-11-06 11:07:01,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,-10.59766,-0.21484,0.58203,False,True,3.60696,0.20625
2024-11-06 11:07:02,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,-4.73438,2.46875,-2.44531,False,True,3.64563,0.20625
2024-11-06 11:07:02,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 97; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,-3.85156,2.31641,-1.37109,False,True,3.63918,0.20625
2024-11-06 11:07:03,{'Running': 11; 'Unknown': 17; 'Tilting': 0; 'On-Foot': 43; 'In-Vehicle': 16; 'Still': 24; 'Walking': 32; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,-5.92578,10.12500,0.73438,True,True,3.66174,0.20625
2024-11-06 11:07:04,{'Running': 11; 'Unknown': 17; 'Tilting': 0; 'On-Foot': 43; 'In-Vehicle': 16; 'Still': 24; 'Walking': 32; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,-10.02734,6.26172,0.77344,False,True,3.60051,0.20625
2024-11-06 11:07:05,{'Running': 11; 'Unknown': 17; 'Tilting': 0; 'On-Foot': 43; 'In-Vehicle': 16; 'Still': 24; 'Walking': 32; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,-7.03516,3.15625,2.46094,False,False,3.67141,0.20303
2024-11-06 11:07:06,{'Running': 11; 'Unknown': 17; 'Tilting': 0; 'On-Foot': 43; 'In-Vehicle': 16; 'Still': 24; 'Walking': 32; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,-8.18750,-5.73047,-1.06641,False,False,3.62629,0.20303
2024-11-06 11:07:06,{'Running': 9; 'Unknown': 9; 'Tilting': 100; 'On-Foot': 65; 'In-Vehicle': 16; 'Still': 10; 'Walking': 56; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,-7.91406,-5.03906,-1.33203,False,False,3.62629,0.20625
2024-11-06 11:07:07,{'Running': 9; 'Unknown': 9; 'Tilting': 100; 'On-Foot': 65; 'In-Vehicle': 16; 'Still': 10; 'Walking': 56; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,-7.95703,-5.38672,-1.25781,False,False,3.60051,0.20303
2024-11-06 11:07:08,{'Running': 9; 'Unknown': 9; 'Tilting': 100; 'On-Foot': 65; 'In-Vehicle': 16; 'Still': 10; 'Walking': 56; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.99609,-5.19531,-1.10156,False,False,3.67141,0.20625
2024-11-06 11:07:09,{'Running': 9; 'Unknown': 9; 'Tilting': 100; 'On-Foot': 65; 'In-Vehicle': 16; 'Still': 10; 'Walking': 56; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.03125,-5.23047,-1.10156,False,False,3.64241,0.20625
2024-11-06 11:07:09,{'Running': 9; 'Unknown': 9; 'Tilting': 100; 'On-Foot': 65; 'In-Vehicle': 16; 'Still': 10; 'Walking': 56; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.99219,-5.19531,-1.06641,False,False,3.66174,0.20303
2024-11-06 11:07:10,{'Running': 9; 'Unknown': 7; 'Tilting': 0; 'On-Foot': 19; 'In-Vehicle': 10; 'Still': 64; 'Walking': 10; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.99219,-5.19531,-1.06641,False,False,3.60696,0.20625
2024-11-06 11:07:11,{'Running': 9; 'Unknown': 7; 'Tilting': 0; 'On-Foot': 19; 'In-Vehicle': 10; 'Still': 64; 'Walking': 10; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.07422,-5.11719,-1.06641,False,False,3.65207,0.20303
2024-11-06 11:07:12,{'Running': 9; 'Unknown': 7; 'Tilting': 0; 'On-Foot': 19; 'In-Vehicle': 10; 'Still': 64; 'Walking': 10; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.07422,-5.15625,-1.06641,False,False,3.64885,0.20303
2024-11-06 11:07:12,{'Running': 9; 'Unknown': 7; 'Tilting': 0; 'On-Foot': 19; 'In-Vehicle': 10; 'Still': 64; 'Walking': 10; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.03125,-5.03906,-1.06641,False,False,3.67786,0.20303
2024-11-06 11:07:13,{'Running': 5; 'Unknown': 6; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 78; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.80859,-5.11719,-1.14063,False,False,3.60696,0.20303
2024-11-06 11:07:14,{'Running': 5; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 80; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95313,-5.15625,-1.25781,False,False,3.61662,0.20303
2024-11-06 11:07:15,{'Running': 5; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 80; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.91797,-5.19531,-1.25781,False,False,3.61662,0.20303
2024-11-06 11:07:16,{'Running': 5; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 80; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95703,-5.19531,-1.21875,False,False,3.55862,0.20303
2024-11-06 11:07:17,{'Running': 5; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 80; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95313,-5.26953,-1.29297,False,False,3.61662,0.20303
2024-11-06 11:07:17,{'Running': 5; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 80; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.91406,-5.50000,-1.25781,False,False,3.63596,0.20303
2024-11-06 11:07:18,{'Running': 4; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 7; 'In-Vehicle': 4; 'Still': 85; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95313,-5.26953,-1.02734,False,False,3.61018,0.20303
2024-11-06 11:07:19,{'Running': 4; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 7; 'In-Vehicle': 4; 'Still': 85; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.91406,-5.30859,-1.10156,False,False,3.67463,0.20303
2024-11-06 11:07:20,{'Running': 4; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 7; 'In-Vehicle': 4; 'Still': 85; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95313,-5.26953,-1.21875,False,False,3.62952,0.20303
2024-11-06 11:07:20,{'Running': 4; 'Unknown': 4; 'Tilting': 0; 'On-Foot': 7; 'In-Vehicle': 4; 'Still': 85; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.99219,-4.92578,-1.02734,False,False,3.57473,0.20303
2024-11-06 11:07:21,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 6; 'In-Vehicle': 4; 'Still': 88; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95313,-5.23047,-1.17969,False,False,3.55862,0.20303
2024-11-06 11:07:22,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 6; 'In-Vehicle': 4; 'Still': 88; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.87891,-5.11719,-1.17969,False,False,3.56506,0.20303
2024-11-06 11:07:23,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 6; 'In-Vehicle': 4; 'Still': 88; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95703,-5.23047,-1.21875,False,False,3.60373,0.20303
2024-11-06 11:07:24,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 6; 'In-Vehicle': 4; 'Still': 88; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.18750,-5.15625,-0.87500,False,False,3.60373,0.20303
2024-11-06 11:07:24,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 6; 'In-Vehicle': 4; 'Still': 88; 'Walking': 3; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.87891,-5.42188,-0.83594,False,False,3.63596,0.20303
2024-11-06 11:07:25,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 5; 'In-Vehicle': 3; 'Still': 90; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.07422,-5.03906,-1.17969,False,False,3.60696,0.20303
2024-11-06 11:07:26,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 5; 'In-Vehicle': 3; 'Still': 90; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.10938,-5.23047,-1.10156,False,False,3.61340,0.20303
2024-11-06 11:07:27,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 5; 'In-Vehicle': 3; 'Still': 90; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.03125,-5.00391,-1.29297,False,False,3.61662,0.20303
2024-11-06 11:07:27,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 5; 'In-Vehicle': 3; 'Still': 90; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.99219,-5.07813,-1.25781,False,False,3.61662,0.20303
2024-11-06 11:07:28,{'Running': 3; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 5; 'In-Vehicle': 3; 'Still': 90; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95313,-5.26953,-1.10156,False,False,3.63274,0.20303
2024-11-06 11:07:29,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 2; 'Still': 92; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.95313,-5.19531,-1.14063,False,False,3.60696,0.20303
2024-11-06 11:07:30,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 2; 'Still': 92; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.99609,-5.15625,-1.14063,False,False,3.61662,0.20303
2024-11-06 11:07:31,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 2; 'Still': 92; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-8.07422,-5.07813,-1.06641,False,False,3.67463,0.20303
2024-11-06 11:07:31,{'Running': 2; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 2; 'Still': 92; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,-7.99609,-5.11719,-1.06641,False,False,3.61662,0.19980
